Date,Open,High,Low,Close,Adj Close,Volume
2006-05-18,539.211975,539.211975,468.671997,481.799011,353.161377,10785371
2006-05-19,503.854004,503.854004,437.557007,445.778015,326.757751,9861836
2006-05-22,450.816010,452.584015,380.100006,416.253998,305.116547,5626215
2006-05-23,417.226013,454.351990,391.591003,451.479004,330.936676,4903631
2006-05-24,459.567993,465.843994,421.204010,427.744995,313.539459,5057803
2006-05-25,423.148987,463.809998,410.154999,455.987000,334.240997,6725973
2006-05-26,456.119995,492.362000,450.816010,476.407013,359.456970,8876972
2006-05-29,481.755005,503.854004,476.450989,496.915009,374.930603,6685626
2006-05-30,502.792999,502.792999,477.334991,483.523010,364.826080,4676255
2006-05-31,475.566986,475.566986,435.480011,457.181000,344.950653,7467566
2006-06-01,468.494995,470.617004,424.519012,432.209015,326.108856,6323205
2006-06-02,433.136993,461.424011,425.182007,457.710999,345.350494,6289220
2006-06-05,469.467987,477.334991,433.490997,437.027008,329.744141,5188444
2006-06-06,424.342010,443.303009,417.490997,424.606995,320.373016,5998907
2006-06-07,418.243011,430.882996,397.778992,407.414001,307.400574,6384158
2006-06-08,406.618988,406.618988,369.580994,375.592010,283.390381,5866303
2006-06-09,375.679993,407.414001,372.144989,403.127014,304.165924,4983994
2006-06-12,396.010986,406.618988,372.585999,377.316010,284.691162,5139975
2006-06-13,372.585999,372.585999,340.321991,343.062012,258.845947,5430041
2006-06-14,350.929993,362.420990,332.057007,339.571014,256.211945,5659017
2006-06-15,351.813995,367.635986,347.394012,365.779999,275.987030,6537321
2006-06-16,371.481995,418.993988,371.481995,406.884003,307.000671,9302046
2006-06-19,416.519012,426.816986,403.170990,421.115997,317.738983,5449614
2006-06-20,415.458008,418.022003,401.315002,411.790009,310.702393,5565045
2006-06-21,412.806000,426.066010,403.967010,422.441010,318.738739,3373367
2006-06-22,433.136993,441.888000,426.153992,432.695007,326.475525,3235236
2006-06-23,428.717987,461.290985,417.667999,453.114990,341.882721,6425026
2006-06-26,481.755005,482.639008,433.136993,439.104004,331.311218,9463074
2006-06-27,441.092987,464.075989,422.618011,458.373993,345.850739,12968064
2006-06-28,415.458008,459.126007,415.458008,454.617004,343.016022,6048084
2006-06-29,468.494995,477.334991,446.705994,450.550995,339.948212,5670200
2006-06-30,461.424011,477.290985,459.656006,471.721985,355.921997,5660523
2006-07-03,474.683014,481.665985,443.082001,479.324005,361.657867,4328937
2006-07-04,481.755005,485.290985,473.446014,475.390015,358.689636,5689364
2006-07-05,473.446014,499.433990,468.494995,498.239990,375.930328,7554850
2006-07-06,486.174988,500.406006,477.334991,483.832001,365.059235,7123371
2006-07-07,490.593994,493.997009,456.782990,462.218994,348.751862,6479811
2006-07-10,462.750000,468.937012,451.966003,466.329987,351.853699,6517748
2006-07-11,468.494995,468.494995,450.816010,454.794006,343.149658,5184791
2006-07-12,441.976990,461.777008,441.976990,459.612000,346.784882,6108769
2006-07-13,461.424011,467.434998,451.700012,459.036987,346.350952,4775374
2006-07-14,452.584015,454.572998,444.628998,452.010010,341.049011,3368337
2006-07-17,452.584015,452.584015,434.993988,437.071014,329.777313,3628296
2006-07-18,437.114990,441.535004,419.037994,422.308990,318.639130,3912569
2006-07-19,431.368988,433.933014,403.569000,406.795013,306.933533,4019845
2006-07-20,415.458008,433.933014,407.502991,430.529999,324.841980,5134501
2006-07-21,430.484985,430.751007,412.010986,426.993988,322.174042,8138394
2006-07-24,421.645996,425.889008,407.635010,423.414001,319.472839,5010765
2006-07-25,428.806000,439.766998,428.717987,438.087006,330.543854,5071825
2006-07-26,437.557007,445.247009,431.502014,438.838989,331.111267,4306718
2006-07-27,441.092987,443.744995,430.131989,439.988007,331.978241,4655830
2006-07-28,358.001007,450.506989,358.001007,439.944000,331.945007,4501731
2006-07-31,441.976990,449.932007,435.966003,438.618011,330.944550,3670540
2006-08-01,436.053986,441.446014,430.484985,438.795013,331.078094,3111050
2006-08-02,438.441010,454.351990,435.877991,451.744995,340.849060,3959595
2006-08-03,457.003998,459.656006,446.882996,450.550995,339.948212,3249608
2006-08-04,450.816010,461.777008,446.572998,451.257996,340.481628,5473899
2006-08-07,450.772003,453.026001,443.833008,445.380005,336.046570,3065279
2006-08-08,446.397003,452.981995,446.397003,451.833008,340.915466,2108827
2006-08-09,457.003998,463.015015,447.722992,456.915985,344.750702,3647939
2006-08-10,457.446014,461.424011,451.303009,456.252991,344.250427,2406761
2006-08-11,457.888000,467.612000,453.557007,464.385010,350.386169,4043034
2006-08-14,465.843994,473.269012,465.843994,469.997986,354.621216,1911845
2006-08-16,474.683014,479.809998,468.141998,470.661011,355.121490,2592597
2006-08-17,474.683014,474.683014,456.562012,458.463013,345.917877,3496320
2006-08-18,457.269012,458.772003,449.181000,453.467987,342.149078,2889121
2006-08-21,450.816010,452.496002,444.717010,449.092987,338.848114,3699362
2006-08-22,452.937988,460.450989,452.363007,455.634003,343.783386,2628051
2006-08-23,454.351990,460.407013,445.158997,446.838989,337.147369,2701354
2006-08-24,446.397003,459.612000,442.153992,457.402008,345.117401,3364374
2006-08-25,459.743988,470.704987,459.656006,464.739014,350.653290,4102316
2006-08-28,466.550995,469.821014,464.119995,466.329987,351.853699,1994684
2006-08-29,468.494995,473.710999,454.750000,457.225006,344.983856,3163725
2006-08-30,457.888000,457.888000,446.618011,448.032013,338.047546,4526434
2006-08-31,449.136993,452.319000,437.557007,438.661987,330.977722,5106695
2006-09-01,435.436005,446.175995,434.993988,443.612000,334.712585,2957618
2006-09-04,446.397003,450.816010,443.170013,447.368988,337.547302,1724984
2006-09-05,448.165009,455.148010,444.187012,454.264008,342.749634,3266945
2006-09-06,455.235992,462.971008,455.235992,461.070007,347.884949,3883768
2006-09-07,460.540009,463.898987,453.821991,461.601013,348.285614,2798027
2006-09-08,463.898987,468.319000,459.833008,464.472992,350.452576,2723609
2006-09-11,465.755005,466.683014,434.949005,439.059998,331.278046,3234457
2006-09-12,438.264008,445.071014,428.717987,442.860992,334.145935,3637822
2006-09-13,449.932007,451.567993,441.579010,443.700989,334.779785,2240815
2006-09-14,449.579010,450.904999,444.187012,449.092987,338.848114,2000668
2006-09-15,447.281006,449.048004,439.766998,445.778015,336.346924,2296575
2006-09-18,446.397003,448.032013,439.502014,440.518005,332.378113,2140836
2006-09-19,443.303009,447.722992,428.717987,431.635010,325.675751,3355911
2006-09-20,437.114990,441.092987,428.230988,438.574005,330.911316,2503469
2006-09-21,444.628998,447.059998,441.976990,444.584991,335.446686,2287925
2006-09-22,443.744995,448.075989,435.833008,439.148010,331.344452,2867750
2006-09-25,441.092987,453.910004,434.506989,448.782990,338.614166,5582796
2006-09-26,450.727997,455.325012,447.545990,453.511993,342.182281,2963372
2006-09-27,456.119995,461.821991,453.998993,456.428986,344.383209,2873195
2006-09-28,458.772003,462.218994,453.557007,458.816010,346.184265,3135725
2006-09-29,464.075989,474.993011,462.308014,473.489990,357.256012,5400097
2006-10-03,475.920990,479.368011,471.324005,472.871002,356.789001,2138723
2006-10-04,473.799011,476.186005,461.424011,462.971008,349.319244,2380936
2006-10-05,470.925995,485.024994,468.494995,475.036987,358.423218,2380756
2006-10-06,479.102997,483.876007,471.368011,474.329987,357.889832,4244405
2006-10-09,475.302002,475.566986,463.634003,465.225006,351.019928,4103345
2006-10-10,468.450989,472.031006,456.119995,457.799988,345.417633,6483153
2006-10-11,457.003998,463.191986,446.572998,448.252991,338.214294,3073247
2006-10-12,448.605988,457.446014,446.397003,456.341003,344.316864,2486815
2006-10-13,459.656006,462.131012,450.373993,452.319000,341.282166,2784208
2006-10-16,455.235992,459.390991,451.346985,452.363007,341.315399,2074013
2006-10-17,455.235992,458.242004,450.816010,455.811005,343.916931,2789480
2006-10-18,459.656006,461.424011,446.927002,449.932007,339.481171,7219790
2006-10-19,453.380005,453.380005,440.783997,443.877014,334.912567,3691077
2006-10-20,449.932007,460.450989,445.954987,449.402008,339.081207,8047533
2006-10-23,455.235992,458.506989,448.209015,449.756012,339.348358,1853128
2006-10-26,451.920990,451.920990,440.783997,442.463013,333.845703,5788347
2006-10-27,446.220001,449.269012,439.502014,442.463013,333.845703,4322173
2006-10-30,441.799988,446.397003,438.750000,440.342010,332.245361,2375346
2006-10-31,445.513000,446.131012,430.705994,433.535004,327.109344,3637986
2006-11-01,437.998993,438.441010,431.589996,433.049011,326.742615,2756402
2006-11-02,433.226013,437.954987,429.204010,430.308990,324.675262,2352535
2006-11-03,434.463013,437.557007,428.407990,435.480011,328.576904,2676846
2006-11-06,437.468994,449.756012,434.596008,447.634003,337.747223,3509059
2006-11-07,448.209015,452.584015,437.557007,439.502014,331.611542,4576983
2006-11-08,439.325012,443.656006,431.855988,436.806000,329.577332,3995376
2006-11-09,440.562012,446.351990,435.082001,443.833008,334.879425,3291728
2006-11-10,446.397003,446.750000,439.722992,444.010010,335.012909,2329179
2006-11-13,445.513000,446.397003,438.484985,439.412994,331.544373,1357012
2006-11-14,440.209015,442.860992,433.226013,434.596008,327.909851,2053988
2006-11-15,434.463013,435.789001,428.717987,429.778015,324.274628,2073608
2006-11-16,432.252991,437.027008,424.298004,426.330994,321.673767,5065724
2006-11-17,428.717987,430.131989,418.640015,421.071014,317.705048,3169604
2006-11-20,419.877991,421.071014,405.337006,408.652008,308.334686,4030993
2006-11-21,410.507996,422.971985,408.386993,420.497009,317.271942,4224702
2006-11-22,424.342010,424.342010,412.674011,418.153992,315.504120,2404029
2006-11-23,423.148987,424.298004,414.795013,416.385986,314.170135,2721139
2006-11-24,416.342010,429.557007,415.591003,427.037994,322.207245,4047327
2006-11-27,429.601990,432.872009,424.739990,426.375000,321.707031,1948184
2006-11-28,424.253998,424.253998,408.696014,420.761993,317.471893,1749783
2006-11-29,424.032990,426.066010,419.877991,421.998993,318.405243,1432022
2006-11-30,424.032990,425.138000,412.010986,413.601990,312.069489,5051471
2006-12-01,415.458008,418.109985,412.364014,413.822998,312.236298,1145070
2006-12-04,416.960999,418.330994,412.894989,414.177002,312.503387,925934
2006-12-05,419.613007,437.557007,416.431000,435.833008,328.843231,4511222
2006-12-06,437.557007,443.744995,427.259003,434.065002,327.509247,4743991
2006-12-07,433.136993,438.882996,428.717987,434.949005,328.176208,1970945
2006-12-08,435.789001,435.789001,422.529999,428.451996,323.274139,2582004
2006-12-11,427.834015,432.739990,375.769012,401.182007,302.698425,7770135
2006-12-12,400.298004,409.889008,383.635986,390.177002,294.395020,6005610
2006-12-13,390.618988,393.183014,375.459015,385.890015,291.160400,7676768
2006-12-14,392.829010,392.829010,382.531006,385.226990,290.660156,4540375
2006-12-15,390.708008,408.209991,387.171997,405.867004,306.233368,6587764
2006-12-18,363.339996,367.247009,355.526001,365.798004,276.000641,3523704
2006-12-19,366.460999,371.463989,352.864990,355.562012,268.277374,3695609
2006-12-20,359.433014,370.368011,352.397003,363.420013,274.206390,4625542
2006-12-21,364.118011,369.589996,360.210999,365.992004,276.147003,2488937
2006-12-22,366.460999,375.062012,364.277008,373.964996,282.162781,2228911
2006-12-26,380.373993,381.584991,369.589996,373.302002,281.662537,1923214
2006-12-27,374.664001,378.500000,372.709991,375.919006,283.637146,2209409
2006-12-28,377.324005,381.152008,370.562012,372.286011,280.895966,4548904
2006-12-29,373.497009,379.358002,372.949005,376.812012,284.310913,1929434
2007-01-02,375.838989,381.929993,371.225006,374.045013,282.223175,1170034
2007-01-03,374.274994,376.423004,367.317993,368.378998,277.948029,1643729
2007-01-04,369.942993,371.153992,359.902008,363.959015,274.613129,2032458
2007-01-05,364.118011,368.803009,357.595001,366.187012,276.294159,3435456
2007-01-08,369.006012,369.006012,360.989014,362.518005,273.525818,1507330
2007-01-09,366.460999,366.460999,354.351013,355.481995,268.217041,1797195
2007-01-10,354.739014,360.131989,351.699005,353.218994,266.509613,1878260
2007-01-11,354.156006,362.473999,352.476990,361.069000,272.432556,1111546
2007-01-12,363.295990,367.795013,362.553986,365.798004,276.000641,1712729
2007-01-15,367.247009,381.152008,365.912994,379.746002,286.524658,2719965
2007-01-16,381.311005,385.528015,375.838989,376.971008,284.430817,2677071
2007-01-17,378.614990,384.431000,375.954010,378.260986,285.404114,1937900
2007-01-18,378.968994,381.152008,369.820007,371.738007,280.482483,2338203
2007-01-19,375.062012,375.062012,361.890991,365.523987,275.793854,2656662
2007-01-22,368.024994,371.498993,363.729004,368.299011,277.887695,1718832
2007-01-23,369.006012,369.006012,361.466003,363.022003,273.906097,1287870
2007-01-24,364.746002,378.968994,363.260986,375.679993,283.456757,4461101
2007-01-25,378.968994,400.449005,378.376007,398.575012,300.731445,10556769
2007-01-29,399.829987,407.015991,394.747009,405.726013,306.126984,7565017
2007-01-31,401.623993,421.160004,360.290985,363.260986,274.086395,22592161
2007-02-01,367.167999,368.803009,352.864990,357.399994,269.664215,13341664
2007-02-02,377.403992,377.403992,358.920990,361.502014,272.759247,11344854
2007-02-05,361.776001,369.157013,355.880005,367.247009,277.093964,4812247
2007-02-06,368.803009,371.153992,362.084991,363.260986,274.086395,3904855
2007-02-07,364.471985,366.619995,360.600006,362.987000,273.879669,3023451
2007-02-08,363.339996,363.339996,358.062988,361.502014,272.759247,1995019
2007-02-09,361.776001,362.872009,352.635986,354.191010,267.242950,2347208
2007-02-12,354.351013,358.416992,345.794006,346.774994,261.647461,5005070
2007-02-13,346.924988,350.054993,335.990997,337.829010,254.897568,4812533
2007-02-14,339.898010,346.067993,333.056000,342.673004,258.552399,5621614
2007-02-15,347.712006,349.277008,343.884003,345.563995,260.733734,2232091
2007-02-19,347.712006,349.665985,342.002014,346.615997,261.527466,1761072
2007-02-20,349.277008,353.414001,346.147003,347.199005,261.967346,2693246
2007-02-21,348.181000,358.062988,344.777008,355.526001,268.250244,3314789
2007-02-22,358.647003,362.165009,352.476990,355.287994,268.070679,6922245
2007-02-23,356.463013,364.825012,354.819000,359.627991,271.345276,7028124
2007-02-26,361.227997,371.153992,358.647003,367.247009,277.093964,6931472
2007-02-27,367.398010,374.743011,365.488007,366.460999,276.500854,5742253
2007-02-28,344.583008,363.181000,343.177002,345.757996,260.880066,6413856
2007-03-01,348.260010,355.058014,344.661987,352.476990,265.949677,3979421
2007-03-02,355.526001,363.843994,343.804993,346.501007,261.440765,6530894
2007-03-05,344.821991,344.821991,324.463989,328.760010,248.054825,5104850
2007-03-06,331.296997,335.204010,315.872009,327.592987,247.174347,5131122
2007-03-07,329.891998,334.196014,316.570007,322.898987,243.632629,4098620
2007-03-08,325.834015,335.204010,311.885010,334.231995,252.183563,4737720
2007-03-09,335.946991,343.804993,329.740997,338.960999,255.751694,5902384
2007-03-12,342.002014,344.583008,336.265015,340.286987,256.752106,2483645
2007-03-13,341.462006,350.442993,341.462006,347.518005,262.208099,2600614
2007-03-14,337.554993,339.739014,332.084015,335.946991,253.477524,2801839
2007-03-15,339.898010,347.322998,336.618011,338.528015,255.424973,1952478
2007-03-16,339.898010,343.804993,330.165985,336.415009,253.830673,1883517
2007-03-19,339.110992,340.596008,334.938995,335.911011,253.450394,1630320
2007-03-20,337.554993,340.596008,329.423004,330.872986,249.649139,2416757
2007-03-21,339.898010,339.898010,330.598999,336.105988,253.597580,2517988
2007-03-22,339.898010,346.536011,338.643005,345.404999,260.613770,2681743
2007-03-23,351.540009,351.540009,341.065002,342.479004,258.406036,1924869
2007-03-26,342.479004,348.808014,342.479004,345.209991,260.466675,2889051
2007-03-28,344.583008,351.230011,341.497986,344.856995,260.200287,2838258
2007-03-29,344.583008,348.181000,338.721985,343.760986,259.373322,3125892
2007-03-30,345.440002,352.397003,341.931000,351.345001,265.095612,3638781
2007-04-02,344.583008,348.260010,329.148987,331.226013,249.915512,2990278
2007-04-03,334.036987,338.571991,331.377014,336.891998,254.190552,1731138
2007-04-04,339.898010,345.131012,337.554993,342.239990,258.225769,1997102
2007-04-05,342.239990,367.247009,342.239990,363.729004,274.439484,8754803
2007-04-09,365.798004,387.561005,365.019989,385.571991,290.920410,8042549
2007-04-10,388.338989,392.165985,383.882996,387.251007,292.187286,8275447
2007-04-11,390.415985,405.841003,390.415985,399.670990,301.558380,8781051
2007-04-12,401.509003,404.753998,386.428986,387.596008,292.447632,6306388
2007-04-13,390.725006,402.720001,389.983002,399.441010,301.384857,7700263
2007-04-16,406.000000,419.595001,403.188995,417.641998,315.117737,9651306
2007-04-17,418.384003,422.723999,409.553009,412.523010,311.255432,6036409
2007-04-18,398.494995,405.841003,369.041992,399.670990,301.558380,14761373
2007-04-19,375.256012,397.523010,375.256012,395.216003,298.197021,4612306
2007-04-20,362.553986,419.205994,362.553986,416.739990,314.437225,7902346
2007-04-23,421.319000,437.566010,419.286011,435.303009,328.443329,7944423
2007-04-24,435.222992,457.843994,431.704987,453.000000,341.795959,11847019
2007-04-25,457.101013,457.101013,440.377014,446.282013,336.727173,5383752
2007-04-26,449.286987,452.415985,435.303009,437.954987,330.444275,4138180
2007-04-27,437.566010,437.566010,418.031006,419.790009,316.738464,3532747
2007-04-30,417.252991,431.316010,414.203003,429.326996,323.934296,3768909
2007-05-03,433.658997,437.450989,422.131989,435.144012,328.323364,4811935
2007-05-04,437.566010,442.683990,430.847992,432.411987,326.262024,3166773
2007-05-07,433.817993,441.472992,430.184998,431.670013,325.702118,2132507
2007-05-08,432.333008,441.472992,430.140991,432.368011,326.228821,3028565
2007-05-09,430.927002,441.437988,430.537994,439.404999,331.538300,2775947
2007-05-10,441.472992,457.101013,441.472992,450.382996,339.821381,7343208
2007-05-11,447.722992,449.834991,439.440002,445.071014,335.813416,2891992
2007-05-14,449.330994,465.029999,449.330994,462.493011,348.958618,3442501
2007-05-15,465.692993,467.143005,459.567993,462.766998,349.165314,3465177
2007-05-16,464.446991,465.463989,455.774994,460.300995,347.304718,2593808
2007-05-17,464.915009,475.460999,461.007996,467.451996,352.700256,7682156
2007-05-18,464.721008,466.091003,455.226990,462.104004,348.665100,2814899
2007-05-21,463.739990,489.454010,463.466003,486.598999,367.146973,5543979
2007-05-22,470.811005,497.578003,470.811005,491.283997,370.681915,3168008
2007-05-23,492.265015,518.598022,488.393005,515.432983,388.902679,8702402
2007-05-24,507.893005,510.933990,490.735992,493.591003,372.422546,4690973
2007-05-25,490.311005,491.876007,482.885986,486.837006,367.326569,4627347
2007-05-28,521.054993,521.054993,488.358002,489.489014,369.327576,2024849
2007-05-29,490.700012,495.315002,485.467010,492.812988,371.835541,1902825
2007-05-30,523.168030,523.168030,487.571014,489.763000,369.534302,3505200
2007-05-31,511.014008,511.014008,489.214996,493.944000,372.688904,2864577
2007-06-01,496.252014,504.570007,494.333008,496.252014,374.430359,1709249
2007-06-04,497.737000,503.871002,495.509003,498.593994,376.197388,1642345
2007-06-05,497.737000,505.471008,497.737000,501.404999,378.318359,1711126
2007-06-06,503.199005,503.518005,481.321991,483.125000,364.525787,1471673
2007-06-07,476.636993,488.985992,472.765015,480.507996,362.551239,2554070
2007-06-08,470.386993,470.386993,455.536987,457.614014,356.786346,2095688
2007-06-11,464.138000,464.481995,450.578003,453.273987,353.402618,1487430
2007-06-12,453.194000,475.654999,453.194000,471.438995,367.565277,6292313
2007-06-13,471.438995,478.979004,463.783997,466.364990,363.609253,5020911
2007-06-14,463.394989,484.140991,463.394989,481.127014,375.118713,2703982
2007-06-15,480.703003,484.450989,465.657990,469.175995,365.800934,1762239
2007-06-18,469.175995,475.815002,458.277008,460.345001,358.915649,1716205
2007-06-19,459.444000,482.108002,457.101013,478.237000,372.865479,2238827
2007-06-20,480.544006,481.949005,472.730011,476.167999,371.252319,1388981
2007-06-21,476.398010,481.718994,473.118988,476.477997,371.494019,1491656
2007-06-22,469.873993,479.765991,462.962006,468.937012,365.614563,1221616
2007-06-25,468.627991,471.747986,463.510010,468.937012,365.614563,1042653
2007-06-26,468.045013,477.299988,467.028015,472.066986,368.054901,1178627
2007-06-27,470.386993,471.519012,460.071014,463.076996,361.045685,1473789
2007-06-28,462.572998,468.389008,459.523010,463.739990,361.562622,1708088
2007-06-29,462.572998,470.227997,462.059998,466.789001,363.939850,732030
2007-07-02,466.789001,475.619995,462.731995,463.704010,361.534576,1223514
2007-07-03,464.138000,473.356995,461.786011,469.406006,365.980255,1789978
2007-07-04,471.165009,483.514008,468.045013,481.596008,375.484406,2650695
2007-07-05,484.884003,492.265015,480.154999,490.779999,382.644836,3409555
2007-07-06,491.213013,496.561005,485.229004,487.032013,379.722656,1865879
2007-07-09,489.921997,493.829987,486.095001,489.489014,381.638275,1344361
2007-07-10,491.477997,498.515015,487.730011,495.429993,386.270264,2109091
2007-07-11,492.299988,516.484985,489.921997,512.189026,399.336670,3678764
2007-07-12,517.307007,526.642029,515.706970,525.077026,409.385040,2045655
2007-07-13,525.077026,546.565979,525.077026,543.676025,423.886047,3118100
2007-07-16,546.690002,556.299011,536.020996,542.898010,423.279480,2664119
2007-07-17,542.349976,548.520020,526.685974,532.148987,414.898804,1736148
2007-07-18,532.890991,539.927979,515.901978,533.518982,415.966949,1917487
2007-07-19,536.020996,541.413025,530.275024,533.289001,415.787659,1218639
2007-07-20,534.455994,562.583008,534.455994,558.799988,435.677734,5701275
2007-07-23,556.333984,567.745972,554.768982,563.406006,439.268829,4221022
2007-07-24,565.244019,572.271973,553.991028,563.953979,439.696075,3278067
2007-07-25,562.981018,567.039001,548.679016,554.301025,432.170074,2272042
2007-07-26,556.333984,560.947998,544.612976,549.809998,428.668549,1505365
2007-07-27,543.057007,544.771973,504.878998,509.140015,396.959503,2994580
2007-07-30,511.799988,527.429016,496.171997,502.774994,391.996948,3640043
2007-07-31,505.471008,515.547974,501.873993,512.773010,399.792023,2129296
2007-08-01,510.200012,510.235992,485.273010,487.377014,379.991608,2905668
2007-08-02,494.571991,503.907013,486.872986,499.760986,389.646973,1547822
2007-08-03,500.079010,511.640991,500.079010,509.722992,397.414001,1394290
2007-08-06,481.365997,511.756012,481.365997,507.381012,395.588104,1689816
2007-08-07,511.799988,515.706970,497.772003,499.920013,389.770935,1859099
2007-08-08,512.578003,512.578003,502.032990,508.203003,396.228912,1514212
2007-08-09,514.143005,527.429016,504.764008,509.722992,397.414001,2984546
2007-08-10,498.824005,500.856995,488.358002,496.127991,386.814453,2321076
2007-08-13,500.856995,507.972992,500.079010,502.385986,391.693634,1049004
2007-08-14,503.199005,507.734009,499.531006,500.901001,390.535797,1185157
2007-08-16,470.033997,486.325012,447.139008,449.640991,350.570068,6890620
2007-08-17,446.166992,447.722992,412.170013,425.376007,331.651489,11841025
2007-08-20,431.316010,449.057007,431.316010,444.832001,346.820648,2905872
2007-08-21,449.286987,459.444000,424.359985,426.860992,332.809235,2165356
2007-08-22,429.752014,448.509003,421.981995,444.832001,346.820648,2632907
2007-08-23,452.415985,458.196991,433.269989,437.415985,341.038696,2118696
2007-08-24,439.131012,459.134003,437.566010,455.457001,355.104675,1997602
2007-08-27,458.665985,472.570007,457.878998,471.084991,367.289276,1954177
2007-08-28,473.039001,480.075012,465.075012,473.356995,369.060608,1933520
2007-08-29,467.451996,518.747986,461.007996,515.663025,402.045227,7627281
2007-08-30,523.521973,531.335999,511.014008,513.674011,400.494507,6354928
2007-08-31,515.706970,541.333008,515.706970,538.911011,420.170990,6334908
2007-09-03,539.150024,548.908997,536.799011,540.395996,421.328735,3491296
2007-09-04,543.057007,546.919983,531.760010,534.306030,416.580627,3022196
2007-09-05,537.585022,543.835022,528.481018,532.935974,415.512360,3860597
2007-09-06,535.242981,543.057007,528.242004,541.254028,421.997711,2096196
2007-09-07,543.057007,550.862000,535.314026,537.815002,419.316406,3079100
2007-09-10,531.335999,545.823975,528.320984,541.643005,422.301056,2617822
2007-09-11,543.481018,556.025024,543.127991,553.796997,431.777069,4580717
2007-09-12,558.676025,561.336975,554.768982,555.979980,433.479034,3049292
2007-09-13,557.898010,560.903992,549.421021,552.072998,430.432892,1895948
2007-09-14,556.333984,565.713013,547.432007,549.890015,428.730927,2716568
2007-09-17,550.862000,558.606018,548.643982,551.375000,429.888702,2009673
2007-09-18,552.427002,557.120972,548.520020,555.043030,432.748505,1505557
2007-09-19,563.599976,583.682983,563.369995,582.119019,453.858795,3877139
2007-09-20,582.119019,587.476013,574.702026,577.867004,450.543640,2069288
2007-09-21,576.656006,586.026001,575.984009,578.565002,451.087921,1908781
2007-09-24,583.682983,591.109009,576.497009,585.601990,456.574341,1697011
2007-09-25,584.460999,596.500977,572.820007,581.341003,453.252258,2800692
2007-09-26,587.122009,596.182983,582.197998,587.476013,458.035492,2121966
2007-09-27,586.026001,632.911011,586.026001,621.190002,484.321167,8928411
2007-09-28,629.781982,678.585022,625.096985,664.556030,518.132202,9921105
2007-10-01,668.075012,671.114990,651.783020,657.520020,512.646423,3512374
2007-10-03,663.106995,674.164978,629.004028,656.742004,512.039856,2578886
2007-10-04,657.130981,684.674988,648.619019,675.888977,526.968079,3878665
2007-10-05,679.752014,683.703003,642.289978,651.658997,508.076782,2094095
2007-10-08,654.708984,663.185974,605.560974,616.929016,480.998932,2969675
2007-10-09,621.190002,655.567017,600.875977,652.914978,509.056030,2937592
2007-10-10,744.643005,757.547974,742.166992,749.681030,584.501282,2104796
2007-10-11,664.088013,674.632996,656.353027,664.635986,518.194580,1810408
2007-10-12,660.260010,695.619019,652.640991,664.440979,518.042542,3211607
2007-10-15,670.416992,718.044006,668.851990,712.607971,555.596680,4160321
2007-10-16,711.044006,721.987000,695.619019,709.603027,553.253906,2711694
2007-10-17,675.888977,694.169006,625.096985,676.745972,527.636292,3749659
2007-10-18,684.481018,707.922974,633.689026,652.560974,508.779999,2436569
2007-10-19,640.724976,680.573975,610.289978,665.846985,519.138672,3846688
2007-10-22,633.689026,679.008972,633.689026,654.400024,510.213867,2156299
2007-10-23,663.380981,703.000000,662.603027,698.898010,544.907532,2185922
2007-10-24,707.135986,724.294006,699.481018,715.932007,558.188354,3144211
2007-10-25,717.221985,782.502014,714.172974,772.698975,602.447632,8853887
2007-10-26,779.257996,818.877014,755.002991,771.797974,601.745117,6338911
2007-10-29,890.000000,938.400024,890.000000,902.500000,703.649170,3865474
2007-10-30,905.000000,914.500000,892.650024,901.900024,703.181396,2118733
2007-10-31,901.000000,922.000000,896.000000,905.799988,706.222107,1689797
2007-11-01,925.000000,928.900024,873.000000,885.650024,690.511902,2145499
2007-11-02,865.000000,900.799988,774.900024,897.450012,699.711914,1331243
2007-11-05,895.000000,900.000000,875.099976,879.150024,685.443970,1289769
2007-11-06,889.900024,895.400024,852.200012,860.349976,670.786255,1057582
2007-11-07,860.349976,879.900024,855.099976,862.450012,672.423462,810325
2007-11-08,859.900024,861.000000,840.000000,848.000000,661.157349,795386
2007-11-12,860.000000,860.000000,791.549988,813.950012,634.609741,2684143
2007-11-13,813.950012,848.000000,810.000000,833.950012,650.203064,1524914
2007-11-14,852.299988,869.950012,851.000000,858.049988,668.992859,1361319
2007-11-15,921.000000,935.000000,853.099976,859.849976,670.396362,1845485
2007-11-16,860.000000,860.000000,796.000000,843.500000,657.648804,1191583
2007-11-19,864.700012,864.700012,846.099976,862.799988,672.696533,1119110
2007-11-20,863.150024,887.950012,850.599976,859.299988,669.967468,2525507
2007-11-21,862.000000,878.000000,813.000000,825.049988,643.263977,1654767
2007-11-22,830.000000,836.000000,784.799988,818.049988,637.806396,1866139
2007-11-23,880.000000,880.000000,805.549988,817.650024,637.494446,903712
2007-11-26,839.500000,857.000000,812.650024,850.450012,663.067505,1698685
2007-11-27,851.900024,862.500000,844.000000,848.900024,661.859070,1528996
2007-11-28,855.000000,856.750000,808.000000,816.599976,636.675781,1440234
2007-11-29,847.500000,847.500000,791.250000,798.250000,622.368958,2433464
2007-11-30,805.000000,829.000000,805.000000,825.900024,643.926758,1032967
2007-12-03,830.000000,845.000000,828.000000,842.200012,656.635315,859210
2007-12-04,844.000000,877.000000,844.000000,872.599976,680.337097,2261968
